 DECAY0 generated file: BiPo212.dat                             

  date and hour         :   10.10.2007    15:32: 4
  initial random number :  0
    
  event type: Bi212           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  1  0.941309E-02  0.599501E-03 -0.116634E-01  0.00000    
     189  1680.36       2
 47  -105.176       153.057      -103.235      0.00000    
  1 -0.552082E-02 -0.953482E-02 -0.384527E-01 0.352484E-11
     190  3417.53       2
  3  0.139413E-01   1.17438      -2.23389      0.00000    
 47  -70.7614      -149.728      -195.300     0.136842E-06
     191  8820.48       2
  3  0.840234     -0.229791      0.105992      0.00000    
 47   178.496       160.470       89.1985     0.803629E-08
     192  5885.15       2
  3  0.293849     -0.191961      0.228980      0.00000    
 47  -141.749       212.570      -17.0034     0.587625E-07
     193  3352.76       1
 47  -28.1047      -117.680       175.495      0.00000    
     194  7446.97       2
  3 -0.470972      0.775569       2.00874      0.00000    
 47  -204.705       137.072       69.8229     0.334561E-06
     195  3187.31       2
  3 -0.971212E-01 -0.339607     -0.741637E-01  0.00000    
 47   75.4084      -212.247      -121.789     0.490591E-06
     196  9097.95       3
 47   186.739      -84.8333       55.4784      0.00000    
  3 -0.845565E-02 -0.108534      0.119683     0.768642E-11
  1 -0.100277E-01  0.122373E-03  0.111548E-01  0.00000    
     197  62.2258       3
 47  -165.196      -133.180       10.9120      0.00000    
  3 -0.660900E-01  0.107891      0.100829     0.175152E-12
  1  0.627404E-02  0.952639E-02  0.974086E-02  0.00000    
     198  2108.12       3
 47   38.8520       10.9371      -208.607      0.00000    
  3  0.499334E-01  0.601834E-01 -0.141632     0.526258E-11
  1  0.459072E-02 -0.843982E-02 -0.115193E-01  0.00000    
     199  5305.14       2
  3 -0.562375       1.12533     -0.124485E-01  0.00000    
 47  -124.359       221.809      -30.0601     0.283400E-05
     200  13881.3       3
 47   13.9118      -211.254      -17.9980      0.00000    
  3 -0.112115E-01 -0.609025E-01  0.149466     0.145199E-11
  1  0.131280E-01 -0.619730E-02 -0.377482E-02  0.00000    
     201  2453.79       3
 47   141.473       146.337      -60.9636      0.00000    
  3 -0.591695E-01 -0.215556E-01  0.149028     0.349594E-11
  1 -0.565921E-02  0.138800E-01  0.564743E-03  0.00000    
     202  641.243       2
  3 -0.556744      0.107490       2.24451      0.00000    
 47   21.2604       245.723      -68.8184     0.278576E-06
     203  4956.88       2
  3  0.978026      0.326011       1.35601      0.00000    
 47  -232.352      -23.9048       104.923     0.538781E-06
     204  6169.69       3
 47  -153.031      -104.744       103.711      0.00000    
  3  0.626599E-01  0.583140E-01  0.137289     0.419858E-11
  1  0.148973E-01 -0.140411E-04  0.175258E-02  0.00000    
     205  5019.18       2
  3 -0.549755     -0.199371       1.14270      0.00000    
 47  -103.876       183.162       145.703     0.144407E-05
     206  763.866       2
  3   1.67659       1.72207      -1.06849      0.00000    
 47  -200.480      -22.4287       157.710     0.146190E-05
     207  1091.72       3
 47   152.696      -142.982       37.2278      0.00000    
  3  0.635646E-01  0.147912     -0.160207E-01 0.382278E-11
  1  0.684953E-02  0.916375E-02 -0.970101E-02  0.00000    
     208  7355.86       2
  3 -0.186476     -0.892122      0.866012      0.00000    
 47  -243.680       32.2615      -71.7430     0.359757E-07
     209  5121.17       3
 47   25.9656       193.849      -83.0318      0.00000    
  3  0.234479E-01 -0.159736     -0.104723E-01 0.580344E-11
  1  0.768643E-03  0.149762E-01  0.351314E-03  0.00000    
     210  1687.12       2
  3   1.26232      -1.50385      -1.00859      0.00000    
 47  -233.563       81.5213      -66.1081     0.285672E-07
     211  501.599       1
 47  -179.220      -114.418      -15.0293      0.00000    
     212  9746.53       1
 47   93.4394      -96.8271      -165.320      0.00000    
     213  1349.59       2
  3  -1.11154      -1.46630     -0.177730      0.00000    
 47  -124.960       180.714       131.513     0.103711E-05
     214  877.170       3
 47  -135.347       97.6157      -131.522      0.00000    
  3 -0.981337E-01  0.992842E-01 -0.817764E-01 0.280520E-11
  1  0.129540E-01  0.158235E-03  0.756108E-02  0.00000    
     215  1745.07       3
 47  -106.815       13.4041       183.185      0.00000    
  3 -0.948749E-02  0.113584     -0.114820     0.918808E-11
  1  0.346814E-02  0.741947E-02  0.125668E-01  0.00000    
     216  2290.23       3
  3  -1.03285     -0.427273       1.01625      0.00000    
  1  0.504262     -0.381536     -0.358719      0.00000    
 47   151.938       92.8124       184.035     0.276979E-08
     217  17622.1       3
 47  -131.538      -166.798      -4.69259      0.00000    
  3  0.133314      0.617947E-01 -0.677029E-01 0.296837E-10
  1 -0.832080E-02  0.121225E-01  0.296790E-02  0.00000    
     218  3796.04       3
 47  -189.291      -60.5213       75.1793      0.00000    
  3 -0.869110E-01  0.126104      0.521455E-01 0.128313E-11
  1  0.755755E-02  0.613112E-02 -0.114146E-01  0.00000    
     219  7401.21       3
 47  -51.3882      -148.807      -142.693      0.00000    
  3 -0.109265     -0.150569E-01  0.118361     0.142551E-10
  1  0.106498E-01 -0.385483E-02 -0.983471E-02  0.00000    
     220  3848.25       2
  3   1.26130      -1.27411      0.648552      0.00000    
 47   127.703      -160.797       152.984     0.685056E-06
     221  13720.5       2
  3  0.962196     -0.645824     -0.767836      0.00000    
 47   20.8192       163.396      -196.051     0.134233E-06
     222  1275.99       3
 47  -201.984       55.8148      -35.1124      0.00000    
  3 -0.156845     -0.395180E-01  0.359880E-02 0.112822E-11
  1 -0.257333E-02 -0.141996E-01  0.409248E-02  0.00000    
     223  3959.91       2
  3   1.73773      0.257966      -1.50803      0.00000    
 47  -235.126       18.8671       99.6371     0.167042E-06
     224  25230.7       2
  3 -0.486221E-01  0.514957      0.612600      0.00000    
 47  -175.187       65.2882      -174.971     0.139079E-07
     225  7512.70       2
  3  0.888059      0.941390E-01 -0.373673E-01  0.00000    
 47   50.9758      -175.754      -179.109     0.711130E-07
     226  944.680       2
  3 -0.199218     -0.169073     -0.715047E-01  0.00000    
 47   216.321      -19.7441       135.584     0.714255E-06
     227  7913.75       2
  3 -0.160513      0.687489     -0.609203      0.00000    
 47  -18.4308      -183.865       177.262     0.495056E-06
     228  8529.40       2
  3   1.32726     -0.591119       1.20462      0.00000    
 47   206.443      -141.311       54.5948     0.808910E-07
     229  332.282       2
  3  0.569112E-01   1.31729      -2.36460      0.00000    
 47   86.3105       230.925      -69.2244     0.421430E-06
     230  5153.79       2
  3  -1.59015      -1.55786       1.37050      0.00000    
 47   118.589      -217.416      -65.0737     0.376773E-06
     231  2904.73       2
  3  0.893325E-01  0.115399      0.192346      0.00000    
 47   150.365      -160.356       131.317     0.170508E-06
     232  5245.82       2
  3  0.283205      0.716822     -0.926109      0.00000    
 47   250.960       47.4060      -18.4314     0.209409E-06
     233  5719.94       3
 47   86.8096      -48.1322       187.865      0.00000    
  3 -0.122961     -0.723999E-01 -0.762483E-01 0.363458E-11
  1  0.628617E-02 -0.118791E-01 -0.666124E-02  0.00000    
     234  19.4233       2
  3  0.830089      0.981560     -0.886542E-01  0.00000    
 47   187.413      -101.735      -141.754     0.601287E-07
     235  3680.70       2
  3  0.277922       1.06912       1.74331      0.00000    
 47  -208.896      -13.9374       147.432     0.678495E-06
     236  26115.9       2
  3 -0.353877      0.792061      -1.27192      0.00000    
 47   159.194       198.034      -31.7444     0.430964E-06
     237  1380.18       3
  3  0.105152       1.05182     -0.768448E-01  0.00000    
  1 -0.333394      0.734635E-01 -0.641857      0.00000    
 47  -218.166      -124.973       48.5120     0.175264E-06
     238  176.243       2
  3 -0.592111      0.781431      0.577526      0.00000    
 47   158.843       152.713       130.444     0.120068E-06
     239  2410.17       2
  3   1.92880     -0.420068       1.01521      0.00000    
 47  0.966422       80.8629       242.957     0.230240E-06
     240  815.504       2
  3   1.86026      0.295474       1.87090      0.00000    
 47   199.165      -148.434      -62.1982     0.335203E-06
     241  1104.86       2
  3 -0.369749E-01  0.132717      0.664301E-01  0.00000    
 47   173.323      -132.303      -134.249     0.120462E-06
     242  1228.51       2
  3 -0.899849      -1.56358      0.866638      0.00000    
 47  -57.9048       226.857      -103.685     0.394817E-06
     243  15361.3       2
  3  0.178553      0.522021E-01 -0.591710      0.00000    
 47  -84.3278       212.180      -115.915     0.408894E-06
     244  1896.67       3
  3  -1.68527     -0.783918     -0.542934      0.00000    
  1 -0.623278E-01 -0.563808     -0.454713      0.00000    
 47   139.093      -115.556      -181.295     0.301157E-06
     245  1653.08       2
  3   1.47343      0.838933       1.34544      0.00000    
 47  -124.828      -157.413       158.767     0.138355E-06
     246  1991.60       3
 47   169.446       122.967       36.2362      0.00000    
  3  0.372017E-01  0.121235     -0.100465     0.168815E-10
  1  0.233332E-02 -0.297505E-02 -0.145157E-01  0.00000    
     247  3831.37       2
  3   1.91684      0.194579     -0.648520      0.00000    
 47  -26.2210       60.4438       247.441     0.142402E-06
     248  20018.6       2
 47  -43.6326       7.26623       207.820      0.00000    
  1  0.208812E-01  0.302615E-01  0.157549E-01 0.110456E-10
     249  3128.05       2
  3 -0.282758     -0.220941      0.103015      0.00000    
 47  -197.127      -118.982       112.036     0.432214E-06
     250  4420.56       2
  3  0.607957     -0.214952      0.364434      0.00000    
 47  -69.7973      -233.532      -78.4786     0.106741E-05
     251  1815.10       2
  3  0.134522      0.610679     -0.483731      0.00000    
 47   228.892      -102.005      -52.6450     0.252164E-06
     252  1221.27       3
 47  -48.4961       100.059      -181.058      0.00000    
  3  0.133140     -0.533932E-01 -0.748197E-01 0.489993E-11
  1 -0.121617E-01 -0.535783E-02 -0.695603E-02  0.00000    
     253  4618.42       2
  3 -0.103316     -0.546552E-01 -0.224985      0.00000    
 47  -164.138      -105.862       165.589     0.253818E-06
     254  4689.78       2
  3  0.428753     -0.102745      -1.01526      0.00000    
 47   96.6953      -220.976       85.9496     0.164692E-06
     255  1988.73       2
  3   2.02491      0.827886     -0.963397      0.00000    
 47   226.530       109.095      -48.4786     0.509383E-06
     256  1491.03       2
  3 -0.926937     -0.738843      0.232747      0.00000    
 47   66.7009      -28.2484      -245.603     0.120933E-06
     257  2850.96       3
 47  -82.6299       168.986      -98.8021      0.00000    
  3  0.107529     -0.999618E-01  0.679707E-01 0.367364E-12
  1 -0.618185E-02  0.105534E-01  0.868397E-02  0.00000    
     258  4365.48       2
  3  -1.55299     -0.876449      0.231785      0.00000    
 47   122.016      -205.221      -92.5441     0.291867E-06
     259  1389.82       4
  3  0.379581     -0.223836     -0.512370      0.00000    
  1  0.612628E-01 -0.928214      0.202408      0.00000    
  1 -0.120534      0.709747      0.101287      0.00000    
 47   217.514      -28.3203      -132.112     0.445620E-06
     260  4939.16       2
  3   1.40861     -0.313941       1.15972      0.00000    
 47   210.596       71.2178      -127.065     0.274696E-07
     261  1436.95       1
 47   90.3415       67.4483       180.904      0.00000    
     262  1500.67       2
  3 -0.700339     -0.457939     -0.863484      0.00000    
 47   234.468      -19.4750      -101.061     0.102571E-06
     263  5718.37       4
 47  -33.5740      -91.6759      -183.053      0.00000    
  1  0.645157E-01  0.331017E-01 -0.278722      0.00000    
  3 -0.157866      0.330703E-01 -0.126292E-01 0.429807E-11
  1 -0.810183E-02 -0.560748E-02  0.113100E-01  0.00000    
     264  9865.87       2
  3 -0.474469     -0.878999      0.316050      0.00000    
 47  -193.142      -102.540       133.228     0.100528E-06
     265  2998.96       2
  3  0.290132     -0.622373E-01 -0.782158      0.00000    
 47  -201.635       97.3607       124.226     0.476004E-06
     266  6656.82       2
  3   1.57768      0.923222E-01  0.587164      0.00000    
 47  -253.598      -30.4897       18.0668     0.149303E-06
     267  1338.35       2
  3  0.184463     -0.675382E-01 -0.111316E-02  0.00000    
 47  -61.2435       246.365       33.4840     0.978049E-08
     268  6893.61       1
 47  -98.9035       183.955      -42.6104      0.00000    
     269  4788.06       4
  3 -0.171422     -0.307595      0.417081      0.00000    
  1  0.591969      0.270198     -0.860701      0.00000    
  1 -0.163550     -0.706404     -0.526676E-01  0.00000    
 47  -222.252      -72.4648       104.502     0.421728E-06
     270  1385.94       3
 47   194.996      -36.2957       76.1915      0.00000    
  3 -0.137138     -0.476884E-01 -0.713722E-01 0.102052E-11
  1  0.929825E-02 -0.926174E-02 -0.726379E-02  0.00000    
     271  1908.84       3
 47  -135.085      -76.5367       145.051      0.00000    
  3 -0.153873     -0.492476E-01 -0.852839E-02 0.113043E-10
  1 -0.107065E-01  0.420553E-02  0.962728E-02  0.00000    
     272  10355.7       3
 47  -81.7178      -195.057      -20.5150      0.00000    
  3  0.274113E-01 -0.150068     -0.538814E-01 0.874867E-12
  1  0.217798E-02  0.127297E-01  0.762967E-02  0.00000    
     273  6062.94       2
  3  -1.66114       1.84308     -0.639484      0.00000    
 47  -142.798      -194.045      -86.7357     0.279656E-06
     274  710.360       3
 47   114.258      -41.7465      -174.207      0.00000    
  3  0.512278E-01  0.152059     -0.207028E-01 0.137136E-10
  1  0.556158E-02 -0.130569E-01 -0.485668E-02  0.00000    
     275  14261.5       3
 47   138.152      -95.9930      -129.789      0.00000    
  3  0.128658     -0.714367E-01 -0.672231E-01 0.140579E-11
  1 -0.123753E-01  0.689025E-02  0.493723E-02  0.00000    
     276  3606.11       3
 47  -206.564       32.4764       37.7129      0.00000    
  3 -0.800231E-01  0.441126E-01 -0.133512     0.350953E-11
  1 -0.122139E-01  0.870575E-02 -0.176055E-03  0.00000    
     277  5105.38       2
  3 -0.138681       1.43489     -0.295032      0.00000    
 47   254.530      -27.7523       3.47552     0.686219E-06
     278  11041.8       2
  3  0.235244     -0.464089      0.572109E-01  0.00000    
 47  -13.1712       229.260      -113.289     0.110259E-06
     279  17799.0       2
  3  0.445652      0.722043     -0.537412E-01  0.00000    
 47  -225.359       94.9779       75.8983     0.145641E-05
     280  8115.81       2
  3  0.736282E-01   1.12343     -0.979867      0.00000    
 47  -249.787      -55.5723      -9.27893     0.260685E-06
     281  918.144       2
  3 -0.374554      0.989821      0.266220      0.00000    
